,id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,City,Location,scheduled_service,local_code
16750,13994,heliport,Valley International Heliport,26.16810036,-97.65249634,35.0,US,Harlingen,TEXAS,0,78TS
16751,25084,heliport,Valley Baptist Medical Center (Vbmc) Heliport,26.17539978,-97.67050171,35.0,US,Harlingen,TEXAS,0,TS68
16752,24935,heliport,Roane Medical Center Heliport,35.96289825,-84.55079651,880.0,US,Harriman,NEW YORK,0,TN19
16755,11479,heliport,Harrisburg Medical Center Heliport,37.73059845,-88.5236969,397.0,US,Harrisburg,PENNSYLVANIA,0,4IS4
16756,6845,heliport,State Police Area Iii Heliport,40.30009842,-76.85800171,485.0,US,Harrisburg,PENNSYLVANIA,0,05PN
16757,10760,heliport,Chestnut Street Garage Heliport,40.25839996,-76.87969971,385.0,US,Harrisburg,PENNSYLVANIA,0,3PS2
16758,12635,heliport,Harrisburg Hospital Heliport,40.25780106,-76.88110352,589.0,US,Harrisburg,PENNSYLVANIA,0,5PN9
16759,24063,heliport,Turnpike Nr 1 Heliport,40.21680069,-76.78299713,348.0,US,Harrisburg,PENNSYLVANIA,0,PA95
16760,24188,heliport,Air One Enterprise Heliport,40.36640167,-76.73259735,446.0,US,Harrisburg,PENNSYLVANIA,0,PN81
16761,24287,heliport,Anzio Heliport,40.2806015,-76.81639862,500.0,US,Harrisburg,PENNSYLVANIA,0,PS51
16762,16367,heliport,North Arkansas Medical Center Heliport,36.23649979,-93.10929871,1150.0,US,Harrison,OHIO,0,AR80
16763,15088,heliport,Kennedy Stadium Heliport,40.74729919,-74.1576004,7.0,US,Harrison,OHIO,0,8NJ5
16764,12716,heliport,Rockingham Heliport,38.48429871,-78.86779785,1500.0,US,Harrisonburg,VIRGINIA,0,5VA6
16765,25379,heliport,Rockingham Memorial Hospital Heliport,38.44010162,-78.87200165,1360.0,US,Harrisonburg,VIRGINIA,0,VA47
16767,24528,small_airport,Harrold Municipal Airport,44.53089905,-99.74749756,1787.0,US,Harrold,TEXAS,0,SD50
16768,7152,heliport,St Francis Hospital Heliport,41.774501799999996,-72.6989975,184.0,US,Hartford,TENNESSEE,0,0CT5
16769,7156,heliport,Hartford Hospital Heliport,41.75450134,-72.67870331,211.0,US,Hartford,TENNESSEE,0,0CT9
16770,16964,heliport,Delta One Heliport,41.78900146,-72.66059875,21.0,US,Hartford,TENNESSEE,0,CT06
16771,16974,heliport,United Technology Corp. Heliport,41.76570129,-72.67340088,351.0,US,Hartford,TENNESSEE,0,CT17
16772,16975,heliport,State Emergency Heliport,41.76480103,-72.68199921,65.0,US,Hartford,TENNESSEE,0,CT18
16773,17028,heliport,South Meadows Heliport,41.72320175,-72.86009979,200.0,US,Hartford,TENNESSEE,0,CT73
16774,7262,heliport,Mgt Station 2105 Heliport,37.50559998,-86.83750153,540.0,US,Hartford,TENNESSEE,0,0KY2
16775,21945,seaplane_base,Cooper Seaplane Base,44.34230042,-70.28780365,373.0,US,Hartford,TENNESSEE,0,ME11
16778,11333,heliport,Froberg Heliport,34.42720032,-86.91500092,630.0,US,Hartselle,ALABAMA,0,4AL4
16779,15419,heliport,White's Heliport,39.2806015,-85.71250153,771.0,US,Hartsville,SOUTH CAROLINA,0,94IN
16780,10775,heliport,Carolina Pines Regional Medical Center Heliport,34.34939957,-80.103302,228.0,US,Hartsville,SOUTH CAROLINA,0,3SC3
16783,18064,heliport,Ingalls Memorial Hospital Heliport,41.60639954,-87.66030121,608.0,US,Harvey,ILLINOIS,0,IL92
16784,18182,heliport,Harvey Police Department Heliport,41.61220169,-87.66999817,605.0,US,Harvey,ILLINOIS,0,IS17
16785,22856,heliport,St Aloisius Medical Center Heliport,47.76689911,-99.93139648,1595.0,US,Harvey,ILLINOIS,0,ND27
16788,22968,heliport,Mary Lanning Memorial Hospital Heliport,40.59140015,-98.38749695,1925.0,US,Hastings,NEBRASKA,0,NE90
16790,22382,heliport,Forrest General Hospital Heliport,31.31920052,-89.33029938,200.0,US,Hattiesburg,MISSISSIPPI,0,MS81
16794,12579,heliport,Bowline Point Heliport,41.20569992,-73.96399689,10.0,US,Haverstraw,NEW YORK,0,5NY8
16795,17606,heliport,Haverstraw Heliport,41.21089935,-73.96929932,12.0,US,Haverstraw,NEW YORK,0,H43
16801,24651,heliport,Hays Medical Center Heliport,38.88029861,-99.29900359999999,2000.0,US,Hays,KANSAS,0,SN74
16802,25918,seaplane_base,Round Lake Seaplane Base,46.00690079,-91.31040192,1346.0,US,Hayward,CALIFORNIA,0,WS24
16804,14947,heliport,Helton Heliport,39.61449814,-86.52079773,815.0,US,Hazelwood,MISSOURI,0,8II4
16809,9823,heliport,Heber Valley Hospital Heliport,40.49020004,-111.40599820000001,5681.0,US,Heber City,UTAH,0,2UT4
16810,17930,heliport,Carlson Farms Heliport,41.38830185,-87.21389771,735.0,US,Hebron,KENTUCKY,0,II46
16811,14615,heliport,M P W Heliport,39.95449829,-82.52739716,900.0,US,Hebron,KENTUCKY,0,83OI
16812,16364,heliport,Helena Hospital Heliport,34.50979996,-90.62619781,215.0,US,Helena,MONTANA,0,AR77
16813,22432,heliport,St Peter's Community Hospital Heliport,46.58470154,-111.99700159999998,4115.0,US,Helena,MONTANA,0,MT35
16815,16605,heliport,Hemet Valley Hospital Helistop,33.75,-116.9589996,1250.0,US,Hemet,CALIFORNIA,0,CA74
16816,7420,heliport,Medical Center Heliport,40.72589874,-73.55370331,80.0,US,Hempstead,NEW YORK,0,0NK4
16817,12580,heliport,Alexander's-Roosevelt Heliport,40.73339844,-75.62460327,120.0,US,Hempstead,NEW YORK,0,5NY9
16818,8396,heliport,Community Methodist Hospital Heliport,37.85589981,-87.58390045,460.0,US,Henderson,TEXAS,0,1KY2
16819,7395,heliport,Maria Parham Hospital Heliport,36.33069992,-78.4496994,465.0,US,Henderson,TEXAS,0,0NC9
16820,8556,heliport,Lake Las Vegas Heliport,36.12480164,-114.9089966,1380.0,US,Henderson,TEXAS,0,1NV2
16821,23335,heliport,St. Rose Dominican Hospital Heliport,36.04159927,-114.98400120000001,1890.0,US,Henderson,TEXAS,0,NV25
16822,15287,heliport,Pardee Memorial Hospital Heliport,35.31999969,-82.46690369,2219.0,US,Hendersonville,TENNESSEE,0,90NC
16825,23523,heliport,Good Shepherd Hospital Heliport,45.84781096,-119.3083209,460.0,US,Hermiston,OREGON,0,OG09
16826,10580,heliport,Hermitage Lions Heliport,37.94720078,-93.33360291,902.0,US,Hermitage,PENNSYLVANIA,0,3M1
16827,8628,heliport,Hermitage Central Fire Station Heliport,41.24010086,-80.46479797,1165.0,US,Hermitage,PENNSYLVANIA,0,1PS1
16828,12714,heliport,Reston Hospital Center Heliport,38.96260071,-77.36250305,385.0,US,Herndon,VIRGINIA,0,5VA4
16836,8276,heliport,Palmetto General Hospital Heliport,25.88659402,-80.32660313,10.0,US,Hialeah,FLORIDA,0,1FA5
16837,14099,heliport,Central District Police Station Heliport,25.85320091,-80.24700165,36.0,US,Hialeah,FLORIDA,0,7FD3
16838,14636,heliport,Capeletti Heliport,25.92539978,-80.29979706,7.0,US,Hialeah,FLORIDA,0,84FL
16841,22780,heliport,Propst Heliport,35.62829971,-81.375,1020.0,US,Hickory,NORTH CAROLINA,0,NC38
16842,22809,heliport,Jarrett Heliport,35.78030014,-81.33280182,1150.0,US,Hickory,NORTH CAROLINA,0,NC68
16847,6712,heliport,Valley Grain Heliport,39.86470032,-95.26409912,1160.0,US,Highland,MICHIGAN,0,03KS
16848,10608,heliport,Highland Heliport,42.6570015,-83.65019989,1040.0,US,Highland,MICHIGAN,0,3MI6
16849,22103,heliport,Ponderosa Heliport,42.62912003,-83.68306518,1017.0,US,Highland,MICHIGAN,0,13D
16851,15742,heliport,City of Highland Park Heliport,42.19831353,-87.82702714,640.0,US,Highland Park,ILLINOIS,0,9IL5
16854,14973,heliport,Hillsboro Area Hospital Heliport,39.15169907,-89.48139954,650.0,US,Hillsboro,OREGON,0,8IS4
16855,23633,heliport,Highland District Medical Heliport,39.22119904,-83.6108017,988.0,US,Hillsboro,OREGON,0,OH69
16856,15134,heliport,Danielson Heliport,45.53340149,-122.95500179999999,204.0,US,Hillsboro,OREGON,0,8OR0
16857,23560,heliport,Tuality Hospital Heliport,45.527900700000004,-122.9800034,260.0,US,Hillsboro,OREGON,0,OG46
16858,25757,heliport,St Joseph's Memorial Hospital Heliport,43.64860153,-90.34570313,960.0,US,Hillsboro,OREGON,0,WI63
16859,22062,heliport,Hillsdale Hospital Heliport,41.91120148,-84.63359833,1141.0,US,Hillsdale,INDIANA,0,MI49
16860,17626,heliport,Hilo Medical Center Heliport,19.71846449,-155.1144218,487.0,US,Hilo,HAWAII,0,HI04
16864,6535,heliport,Caffrey Heliport,33.88420105,-84.73390198,957.0,US,Hiram,GEORGIA,0,00GE
16867,12400,heliport,Sears Merchandise Group Heliport,42.07555607,-88.21111947,843.0,US,Hoffman Estates,ILLINOIS,0,5IL4
16869,17984,heliport,Columbia Hoffman Estates Medical Center Heliport,42.05279922,-88.14009857,807.0,US,Hoffman Estates,ILLINOIS,0,IL03
16871,11303,heliport,Holdenville General Hospital Heliport,35.08900070000001,-96.37830353,864.0,US,Holdenville,OKLAHOMA,0,49OK
16875,13928,heliport,Memorial Regional Hospital Heliport,26.01871065,-80.18131524,62.0,US,Hollywood,FLORIDA,0,77FD
16879,9256,heliport,Laminated Heliport,42.20149994,-72.59809875,135.0,US,Holyoke,MASSACHUSETTS,0,29MA
16885,17629,heliport,Hon Municipal Building Heliport,21.30430031,-157.85600280000003,231.0,US,Honolulu,HAWAII,0,HI09
16886,17634,heliport,Heco-Waiau Heliport,21.39080048,-157.96499630000002,6.0,US,Honolulu,HAWAII,0,HI24
16887,17642,heliport,The Queen's Medical Center Heliport,21.30920029,-157.8529968,102.0,US,Honolulu,HAWAII,0,HI38
16888,17643,heliport,Kuakini Medical Center Heliport,21.31349945,-157.8470001,175.0,US,Honolulu,HAWAII,0,HI40
16889,17649,heliport,Moanalua Medical Center Heliport,21.3640995,-157.8990021,18.0,US,Honolulu,HAWAII,0,HI55
16890,17650,heliport,Kualoa Ranch Heliport,21.52179909,-157.8390045,125.0,US,Honolulu,HAWAII,0,HI56
16891,23893,heliport,Hood River Fire Dept Heliport,45.70289993,-121.52999879999999,488.0,US,Hood River,OREGON,0,OR43
16892,23932,heliport,United Telephone System Heliport,45.71319962,-121.53199769999999,100.0,US,Hood River,OREGON,0,OR82
16894,12835,heliport,Hooksett Safety Center Heliport,43.05599976,-71.44670105,300.0,US,Hooksett,NEW HAMPSHIRE,0,61NH
16905,13385,heliport,Hopkins Police Heliport,44.91659927,-93.41690063,918.0,US,Hopkins,MINNESOTA,0,6MN3
16906,11501,heliport,Jennie Stuart Medical Center Heliport,36.86109924,-87.49469757,550.0,US,Hopkinsville,KENTUCKY,0,4KY6
16907,21784,heliport,Princess Lane Heliport,42.22439957,-71.55970001,135.0,US,Hopkinton,MASSACHUSETTS,0,MA41
16909,22680,heliport,Horsham Valley Airways Inc Heliport,40.20209885,-75.17819977,250.0,US,Horsham,PENNSYLVANIA,0,N48
16910,7088,heliport,Ami National Park Medical Center Heliport,34.48149872,-93.03099823,547.0,US,Hot Springs,ARKANSAS,0,0AR6
16911,7700,heliport,CHI St. Vincent Hospital Hot Springs Heliport,34.468846,-93.065766,558.0,US,Hot Springs,ARKANSAS,0,11AR
16912,24510,heliport,Black Hills Health Care System Heliport,43.43740082,-103.4729996,3528.0,US,Hot Springs,ARKANSAS,0,SD23
16913,8795,heliport,Leonard J. Chabert Medical Center Heliport,29.57080078,-90.68979645,5.0,US,Houma,LOUISIANA,0,20LA
16916,13344,heliport,Energy Heliport,29.57519913,-90.70559692,13.0,US,Houma,LOUISIANA,0,6LA9
16917,15353,heliport,Terrebonne General Medical Center Heliport,29.59970093,-90.71900177,12.0,US,Houma,LOUISIANA,0,92LA
16918,11486,seaplane_base,Morvro Lake Seaplane Base,61.60200119,-149.7839966,300.0,US,Houston,TEXAS,0,80AK
16919,22537,heliport,Texas County Memorial Hospital Heliport,37.31700134,-91.96150208,1228.0,US,Houston,TEXAS,0,MU44
16920,6793,heliport,Veterans Affairs Medical Center Heliport,29.70019913,-95.38739777,49.0,US,Houston,TEXAS,0,04TE
16921,7533,heliport,Metro Heli-Pad Heliport,29.61470032,-95.35489655,57.0,US,Houston,TEXAS,0,0TA5
16922,7561,heliport,Houston Heliport,29.81739998,-95.66329956,100.0,US,Houston,TEXAS,0,0TS3
16923,7564,heliport,Harris County Courthouse Heliport,29.71610069,-95.47689819,105.0,US,Houston,TEXAS,0,0TS6
16924,7689,heliport,Bear Creek Heliport,29.79220009,-95.63490295,100.0,US,Houston,TEXAS,0,10TA
16925,7739,heliport,Conoco Heliport,29.789400099999998,-95.61109924,91.0,US,Houston,TEXAS,0,11TA
16926,7798,heliport,Channel Two Heliport,29.69020081,-95.52770233,72.0,US,Houston,TEXAS,0,12TA
16927,8666,heliport,Ktrk Tv Station Heliport,29.72550011,-95.42970276,80.0,US,Houston,TEXAS,0,1TA9
16928,8863,heliport,Cypress Fairbanks Medical Center Heliport,29.92609978,-95.58940125,125.0,US,Houston,TEXAS,0,21TA
16929,9030,heliport,Police Helicopter Patrol Heliport,29.64859962,-95.27410126,63.0,US,Houston,TEXAS,0,24TE
16930,9127,heliport,Parkview Center Hospital Heliport,29.86829948,-95.40850067,86.0,US,Houston,TEXAS,0,26TE
16931,9179,heliport,Charter Bank Building Heliport,29.74189949,-95.48470306,60.0,US,Houston,TEXAS,0,27TX
16932,9276,heliport,West Houston Medical Center Heliport,29.72859955,-95.5943985,81.0,US,Houston,TEXAS,0,29TS
16933,9982,heliport,Tenneco Lab Helistop,29.72299957,-95.47109985,58.0,US,Houston,TEXAS,0,31TE
16934,10071,heliport,Sw Police Station Nr 4 Heliport,29.68860054,-95.45189667,55.0,US,Houston,TEXAS,0,33TE
16935,10165,heliport,Ne Police Station Nr 2 Heliport,29.81329918,-95.33630371,53.0,US,Houston,TEXAS,0,35TE
16936,10208,heliport,Nw Police Station Nr 5 Heliport,29.85689926,-95.53939819,101.0,US,Houston,TEXAS,0,36TE
16937,10301,heliport,Kurio Heliport,29.80190086,-95.56549835,110.0,US,Houston,TEXAS,0,38TA
16938,10302,heliport,John S Dunn Heliport,29.713949,-95.394953,225.0,US,Houston,TEXAS,0,38TE
16939,10304,heliport,Steeplechase Heliport,29.92609978,-95.59159851,120.0,US,Houston,TEXAS,0,38TS
16940,10305,heliport,Lyndon B Johnson General Hospital Heliport,29.81270027,-95.31130219,40.0,US,Houston,TEXAS,0,38TX
16941,10351,heliport,Hearthstone Heliport,29.87969971,-95.63079834,125.0,US,Houston,TEXAS,0,39TS
16942,10801,heliport,Texas Commerce Bank Building Heliport,29.75880051,-95.36380005,458.0,US,Houston,TEXAS,0,3TE2
16943,10827,heliport,Dailey Inc Heliport,29.789400099999998,-95.27739716,25.0,US,Houston,TEXAS,0,3TS8
16944,11017,heliport,Papa Heliport,29.98769951,-95.35440063,98.0,US,Houston,TEXAS,0,42TS
16945,11054,heliport,Police Headquarters Heliport,29.76519966,-95.37129974,85.0,US,Houston,TEXAS,0,43TE
16946,11139,heliport,Spl Heliport,29.65909958,-95.42880249,63.0,US,Houston,TEXAS,0,45TA
16947,11740,heliport,First City Financial Center Heliport,29.75379944,-95.36550140000001,482.0,US,Houston,TEXAS,0,4TS0
16948,11741,heliport,Pin Oak Stables Heliport,29.72330093,-95.45800018,57.0,US,Houston,TEXAS,0,4TS1
16949,11742,heliport,Wilshire Place Heliport,29.85720062,-95.50630188,65.0,US,Houston,TEXAS,0,4TS2
16950,11743,heliport,Palm Petroleum Corporation Heliport,29.97520065,-95.3687973,95.0,US,Houston,TEXAS,0,4TS4
16951,12885,heliport,Gateway Helistop,29.93359947,-95.33350372,100.0,US,Houston,TEXAS,0,62TS
16952,12924,heliport,The America Tower Heliport,29.76079941,-95.39769745,637.0,US,Houston,TEXAS,0,63TS
16953,12971,heliport,St Luke's Episcopal Hospital Heliport,29.7010994,-95.38580322,165.0,US,Houston,TEXAS,0,64TS
16954,13047,heliport,Khou-Tv Heliport,29.76049995,-95.38739777,70.0,US,Houston,TEXAS,0,66TS
16955,13088,heliport,Aldine Heliport,29.9279995,-95.35579681,88.0,US,Houston,TEXAS,0,67TS
16956,13539,heliport,B & S Warehouse Heliport,29.72190094,-95.52220154,70.0,US,Houston,TEXAS,0,6TA6
16958,13749,heliport,Johnson Space Center Heliport,29.56220055,-95.09079742,17.0,US,Houston,TEXAS,0,72TX
16959,14428,heliport,Kemah Waterfront Heliport,29.546899800000002,-95.01689911,5.0,US,Houston,TEXAS,0,7TX6
16960,14476,heliport,Lift Crane Heliport,29.6371994,-95.4571991,65.0,US,Houston,TEXAS,0,7XS8
16961,14477,heliport,Pearce Industries Heliport,29.65019989,-95.46050262,65.0,US,Houston,TEXAS,0,7XS9
16962,14509,heliport,Porta-Kamp 12th Street Heliport,29.79129982,-95.44490051,70.0,US,Houston,TEXAS,0,80TA
16963,14556,heliport,Post Oak Central Heliport,29.72909927,-95.46469879,148.0,US,Houston,TEXAS,0,81XS
16964,14581,heliport,Gellhorn Pad Heliport,29.78079987,-95.26850128,40.0,US,Houston,TEXAS,0,82TA
16965,14630,heliport,Ball Park Heliport,29.67469978,-95.61830139,90.0,US,Houston,TEXAS,0,83XS
16966,14661,heliport,Allied Northborough Heliport,29.95739937,-95.41940308,200.0,US,Houston,TEXAS,0,84TA
16967,14710,heliport,Marine Consultants Inc Heliport,29.70610046,-95.27410126,50.0,US,Houston,TEXAS,0,85XS
16968,14773,heliport,Star Houston Heliport,29.78359985,-95.44300079,123.0,US,Houston,TEXAS,0,87TS
16969,15203,heliport,Memorial City General Hospital Heliport,29.78160095,-95.54550171,88.0,US,Houston,TEXAS,0,8TS4
16970,15543,heliport,Hickory Hollow Heliport,29.92609978,-95.52359772,80.0,US,Houston,TEXAS,0,97TA
16971,15966,heliport,Delta Mechanical Inc Heliport,29.85219955,-95.40850067,73.0,US,Houston,TEXAS,0,9TA9
16972,15996,heliport,Houston Police Command Station Heliport,29.65660095,-95.32019806,40.0,US,Houston,TEXAS,0,9TX0
16973,16061,heliport,Goodson Honda Heliport,30.0,-95.42579651,115.0,US,Houston,TEXAS,0,9XS8
16974,24753,heliport,Eckels Heliport,29.83160019,-95.65519714,110.0,US,Houston,TEXAS,0,TA45
16977,24820,heliport,Life Flight/Refuel Heliport,29.56970024,-95.43769836,65.0,US,Houston,TEXAS,0,TE11
16978,25033,heliport,Lewis Electric Apparatus Repair Inc Heliport,29.71019936,-95.27850342,35.0,US,Houston,TEXAS,0,TS16
16979,25034,heliport,First Bank Plaza Garage Heliport,29.734399800000002,-95.50080109,105.0,US,Houston,TEXAS,0,TS17
16980,25036,heliport,Gws Inc Construction Heliport,29.68079948,-95.40129852,80.0,US,Houston,TEXAS,0,TS19
16981,25040,heliport,Westchase Heliport,29.73629951,-95.54740143,79.0,US,Houston,TEXAS,0,TS24
16982,25042,heliport,The Huntingdon Heliport,29.74720001,-95.41799927,566.0,US,Houston,TEXAS,0,TS26
16983,25047,heliport,Transco Tower Garage Heliport,29.73690033,-95.46160126,99.0,US,Houston,TEXAS,0,TS31
16984,25049,heliport,Tex-Star Heliport,29.78219986,-95.41739655,83.0,US,Houston,TEXAS,0,TS33
16985,25050,heliport,Woodcreek-Shell Heliport,29.78910065,-95.6085968,90.0,US,Houston,TEXAS,0,TS34
16986,25053,heliport,Harris County Clay Road Courthouse Heliport,29.83440018,-95.65550232,115.0,US,Houston,TEXAS,0,TS37
16987,25097,heliport,Town & Country Heliport,29.78359985,-95.55580139,90.0,US,Houston,TEXAS,0,TS81
16988,25098,heliport,Gulf Tower Heliport,29.75550079,-95.36160278,774.0,US,Houston,TEXAS,0,TS82
16989,25099,heliport,Shell I C Heliport,29.69190025,-95.4068985,56.0,US,Houston,TEXAS,0,TS83
16990,25109,heliport,Cathexis Heliport,29.762834,-95.32775,29.0,US,Houston,TEXAS,0,TS93
16991,25200,heliport,Methodist Hospital Alkek Heliport,29.71050072,-95.39880371,181.0,US,Houston,TEXAS,0,TX86
16992,26148,heliport,Landry's Seafood House Heliport,29.75189972,-95.45580292,191.0,US,Houston,TEXAS,0,XA13
16993,26154,heliport,Drv Downtown Houston Aquarium Heliport,29.75919914,-95.36750031,115.0,US,Houston,TEXAS,0,XA19
16994,26155,heliport,Landry's Warehouse Heliport,29.78580093,-95.45829773,68.0,US,Houston,TEXAS,0,XA20
16995,26192,heliport,St. Joseph Medical Center Heliport,29.74780083,-95.36759949,90.0,US,Houston,TEXAS,0,XA67
16996,26201,heliport,Kriv Fox 26 Television Heliport,29.72769928,-95.44719696,62.0,US,Houston,TEXAS,0,XA76
16997,26251,heliport,Graco Mechanical Inc Heliport,29.726900099999998,-95.48329926,50.0,US,Houston,TEXAS,0,XS26
16999,7829,balloonport,Aeronut Park Balloonport,42.60419846,-83.8585968,980.0,US,Howell,MICHIGAN,0,13M
17000,22049,heliport,Johnston Field,42.60919952,-83.81390381,1005.0,US,Howell,MICHIGAN,0,MI36
17001,9531,heliport,Digital Heliport,42.32649994,-71.40950012,450.0,US,Hudson,NEW YORK,0,2MA2
17002,15807,heliport,Thorn Health Center Heliport,41.86230087,-84.35990143,930.0,US,Hudson,NEW YORK,0,9MI4
17003,15431,heliport,Blades Landing Heliport,41.24340057,-81.41510009999999,1100.0,US,Hudson,NEW YORK,0,94OI
17004,8871,heliport,Hudson Hospital & Clinic Heliport,44.962399,-92.717795,858.0,US,Hudson,NEW YORK,0,21WI
17005,16931,heliport,Lincoln Community Hospital Heliport,39.13330078,-103.46700290000001,5034.0,US,Hugo,OKLAHOMA,0,CO78
17006,13621,heliport,Northeast Medical Center Hospital Heliport,29.99440002,-95.27500153,168.0,US,Humble,TEXAS,0,6XS1
17007,17767,heliport,Humboldt County Memorial Hospital Heliport,42.73300171,-94.23159790000001,1102.0,US,Humboldt,TENNESSEE,0,IA90
17008,22945,heliport,Humboldt Hospital Heliport,40.16220093,-95.94190216,978.0,US,Humboldt,TENNESSEE,0,NE55
17010,9973,heliport,NH HMC Heliport,35.406791999999996,-80.859071,753.0,US,Huntersville,NORTH CAROLINA,0,31NC
17012,12967,heliport,J C Blair Memorial Hospital Heliport,40.49369812,-78.00939941,720.0,US,Huntingdon,TENNESSEE,0,64PA
17013,11737,heliport,Bmh-H Heliport,36.00009918,-88.41750336,570.0,US,Huntingdon,TENNESSEE,0,4TN7
17014,9100,heliport,Huntington Memorial Hospital Heliport,40.86869812,-85.49530029,730.0,US,Huntington,WEST VIRGINIA,0,26II
17015,8553,heliport,Huntington Emergency Helistop,40.88399887,-73.42289734,12.0,US,Huntington,WEST VIRGINIA,0,1NK9
17016,10889,heliport,Va Medical Center Heliport,38.37779999,-82.51670074,885.0,US,Huntington,WEST VIRGINIA,0,3WV2
17017,25985,heliport,St Mary's Hospital Heliport,38.43119812,-82.40039825,588.0,US,Huntington,WEST VIRGINIA,0,WV02
17018,26010,heliport,Cabell Huntington Hospital Heliport,38.41030121,-82.42829895,591.0,US,Huntington,WEST VIRGINIA,0,WV27
17019,6641,heliport,Swepi Beta Platform Ellen Heliport,33.58250046,-118.1289978,122.0,US,Huntington Beach,CALIFORNIA,0,02CA
17020,8825,heliport,Area Energy Llc Heliport,33.67919922,-118.02799990000001,40.0,US,Huntington Beach,CALIFORNIA,0,21CA
17021,9340,heliport,Platform Emmy Heliport,33.66230011,-118.04499820000001,87.0,US,Huntington Beach,CALIFORNIA,0,2CA5
17022,13836,heliport,Civic Center Heliport,33.67779922,-118.0,157.0,US,Huntington Beach,CALIFORNIA,0,75CA
17023,15668,heliport,Boeing Huntington Beach Heliport,33.74720001,-118.0339966,65.0,US,Huntington Beach,CALIFORNIA,0,9CA8
17024,15678,heliport,Union Eva Heliport,33.6617012,-118.0619965,79.0,US,Huntington Beach,CALIFORNIA,0,9CL8
17025,16757,heliport,Swepi Beta Platform Eureka Heliport,33.56389999,-118.11799620000001,123.0,US,Huntington Beach,CALIFORNIA,0,CL38
17026,16784,heliport,H.B.P.D. Heliport,33.69499969,-118.0009995,56.0,US,Huntington Beach,CALIFORNIA,0,CL65
17029,7072,heliport,Huntsville Field,34.68840027,-86.58889771,619.0,US,Huntsville,TENNESSEE,0,0AL0
17030,16220,heliport,Huntsville Hospital Heliport,34.73730087,-86.57420349,644.0,US,Huntsville,TENNESSEE,0,AL28
17031,16228,heliport,The Huntsville Hospital Heliport,34.72090149,-86.58059692,728.0,US,Huntsville,TENNESSEE,0,AL36
17032,7651,heliport,Huntsville Memorial Hospital Heliport,36.09400177,-93.74240112,1495.0,US,Huntsville,TENNESSEE,0,10AR
17033,22542,heliport,Riley Brancus Ranch Heliport,39.55390167,-92.56739807,820.0,US,Huntsville,TENNESSEE,0,MU49
17034,24812,heliport,Huntsville Memorial Hospital Heliport,30.69739914,-95.55799866,436.0,US,Huntsville,TENNESSEE,0,TE03
17035,9652,heliport,Kwp Heliport,41.99039841,-74.08760071,610.0,US,Hurley,WISCONSIN,0,2NY3
17036,9661,heliport,Sawmill Creek Resort Heliport,41.40969849,-82.59670258,580.0,US,Huron,SOUTH DAKOTA,0,2OA3
17037,7540,heliport,Bell Helicopter Hurst Heliport,32.80009842,-97.16699982,524.0,US,Hurst,TEXAS,0,0TE2
17038,8069,heliport,Heli-Dyne Systems Inc Heliport,32.80099869,-97.17949677,500.0,US,Hurst,TEXAS,0,17TA
17039,13541,heliport,Bell Helicopters Auxiliary Heliport,32.79899979,-97.15059662,472.0,US,Hurst,TEXAS,0,6TA8
17040,25204,heliport,Flight Safety Texas Heliport,32.80210114,-97.1832962,500.0,US,Hurst,TEXAS,0,TX90
17043,6795,heliport,Hummingbird Heliport,30.55349922,-97.60610199,690.0,US,Hutto,TEXAS,0,04TS
17047,8595,heliport,Mc Curtain Memorial Hospital Heliport,33.88230133,-94.81130219,480.0,US,Idabel,OKLAHOMA,0,1OK4
17049,17796,heliport,Eirmc Heliport,43.47100067,-111.99199679999998,4713.0,US,Idaho Falls,IDAHO,0,ID18
17050,16650,heliport,Arapahoe Heliport,39.69079971,-105.5049973,10672.0,US,Idaho Springs,COLORADO,0,CD19
17053,9568,heliport,Independence Regional Health Center Heliport,39.0943985,-94.43520355,952.0,US,Independence,KANSAS,0,2MO3
17058,11978,heliport,S W Jack Heliport,40.63010025,-79.11360168,1360.0,US,Indiana,PENNSYLVANIA,0,53PN
17059,24141,heliport,Indiana Hospital Heliport,40.60839844,-79.13559723,1285.0,US,Indiana,PENNSYLVANIA,0,PN32
17060,24149,heliport,Practice Football Field,40.62509918,-79.14980316,1400.0,US,Indiana,PENNSYLVANIA,0,PN42
17061,7239,heliport,Roto-Whirl/Holiday Heliport,39.92250061,-86.22609711,875.0,US,Indianapolis,INDIANA,0,0IN7
17062,7240,heliport,Roto-Whirl/Vantage Heliport,39.83729935,-86.11859894,726.0,US,Indianapolis,INDIANA,0,0IN8
17063,8943,heliport,J W Riley Hospital For Children Heliport,39.77690125,-86.18060303,787.0,US,Indianapolis,INDIANA,0,23IN
17064,9149,heliport,Fort Benjamin Harrison Hospital Heliport,39.86500168,-85.99780273,860.0,US,Indianapolis,INDIANA,0,27II
17065,9151,heliport,St Vincent Indianapolis Hospital Heliport,39.90800095,-86.19349670000001,833.0,US,Indianapolis,INDIANA,0,27IN
17066,10996,heliport,Mikelsons Heliport,39.89500046,-86.28359985,860.0,US,Indianapolis,INDIANA,0,42IN
17067,11242,heliport,123 Arcom Heliport,39.85889816,-85.99829865,850.0,US,Indianapolis,INDIANA,0,48IN
17068,12000,heliport,Methodist Hospital Nr 2 Heliport,39.7887001,-86.16190338,815.0,US,Indianapolis,INDIANA,0,54IN
