,jan,id,lat,long,name,year,country
1127007,-347,USC00481736,41.3975,-110.0856,CHURCH_BUTTES_GAS_PLT,1961,US
1127037,-713,USC00481736,41.3975,-110.0856,CHURCH_BUTTES_GAS_PLT,1991,US
1127057,-11,USC00481770,44.9,-109.2333,CLARK_4_SW,1961,US
1127087,-527,USC00481770,44.9,-109.2333,CLARK_4_SW,1991,US
1127107,-429,USC00481775,44.9367,-109.1375,CLARK_3NE,1961,US
1127137,-843,USC00481775,44.9367,-109.1375,CLARK_3NE,1991,US
1127157,-696,USC00481816,44.5781,-106.4472,CLEARMONT_5_SW,1961,US
1127187,0,USC00481816,44.5781,-106.4472,CLEARMONT_5_SW,1991,US
1127207,-29,USC00481840,44.5147,-109.045,CODY,1961,US
1127237,-531,USC00481840,44.5147,-109.045,CODY,1991,US
1127257,-247,USC00481850,44.4139,-108.9006,CODY_12SE,1961,US
1127287,-667,USC00481850,44.4139,-108.9006,CODY_12SE,1991,US
1127307,-92,USC00481855,44.3367,-109.3914,CODY_21_SW,1961,US
1127337,-513,USC00481855,44.3367,-109.3914,CODY_21_SW,1991,US
1127357,-365,USC00481905,44.8711,-104.1533,COLONY,1961,US
1127387,-869,USC00481905,44.8711,-104.1533,COLONY,1991,US
1127407,-707,USC00482054,42.9589,-109.9958,CORA,1961,US
1127437,0,USC00482054,42.9589,-109.9958,CORA,1991,US
1127457,-650,USC00482135,44.8675,-109.6436,CRANDALL_CREEK,1961,US
1127487,-944,USC00482135,44.8675,-109.6436,CRANDALL_CREEK,1991,US
1127507,-610,USC00482235,42.9167,-110.0667,DANIEL,1961,US
1127537,-687,USC00482235,42.9167,-110.0667,DANIEL,1991,US
1127557,-682,USC00482242,42.9281,-110.1272,DANIEL_FISH_HATCHERY,1961,US
1127587,0,USC00482242,42.9281,-110.1272,DANIEL_FISH_HATCHERY,1991,US
1127607,-844,USC00482375,43.4136,-110.1631,DARWIN_RCH,1961,US
1127637,0,USC00482375,43.4136,-110.1631,DARWIN_RCH,1991,US
1127657,-441,USC00482410,44.1833,-105.9,DEAD_HORSE_CREEK,1961,US
1127687,-824,USC00482410,44.1833,-105.9,DEAD_HORSE_CREEK,1991,US
1127707,-631,USC00482415,44.8919,-108.5931,DEAVER,1961,US
1127737,0,USC00482415,44.8919,-108.5931,DEAVER,1991,US
1127757,-482,USC00482465,44.5833,-104.7167,DEVILS_TWR,1961,US
1127787,-897,USC00482465,44.5833,-104.7167,DEVILS_TWR,1991,US
1127807,-775,USC00482466,44.5833,-104.7147,DEVILS_TWR_2,1961,US
1127837,0,USC00482466,44.5833,-104.7147,DEVILS_TWR_2,1991,US
1127857,-685,USC00482580,44.0992,-105.1175,DILLINGER,1961,US
1127887,-980,USC00482580,44.0992,-105.1175,DILLINGER,1991,US
1127907,-579,USC00482595,43.2336,-108.9133,DIVERSION_DAM,1961,US
1127937,-787,USC00482595,43.2336,-108.9133,DIVERSION_DAM,1991,US
1127957,-815,USC00482610,41.0333,-107.5333,DIXON,1961,US
1127987,-470,USC00482610,41.0333,-107.5333,DIXON,1991,US
1128007,-740,USC00482638,44.5833,-107.2833,DOME_LAKE,1961,US
1128037,-276,USC00482638,44.5833,-107.2833,DOME_LAKE,1991,US
1128057,-451,USC00482680,42.1794,-105.4017,DOUBLE_FOUR_RCH,1961,US
1128087,-557,USC00482680,42.1794,-105.4017,DOUBLE_FOUR_RCH,1991,US
1128107,-330,USC00482685,42.7467,-105.3603,DOUGLAS_1_SE,1961,US
1128137,-530,USC00482685,42.7467,-105.3603,DOUGLAS_1_SE,1991,US
1128157,-346,USC00482715,43.5397,-109.6553,DUBOIS,1961,US
1128187,-639,USC00482715,43.5397,-109.6553,DUBOIS,1991,US
1128207,-271,USC00482725,43.4117,-104.9614,DULL_CTR_1SE,1961,US
1128237,-718,USC00482725,43.4117,-104.9614,DULL_CTR_1SE,1991,US
1128257,-573,USC00482881,44.4828,-105.8992,ECHETA_2_NW,1961,US
1128287,0,USC00482881,44.4828,-105.8992,ECHETA_2_NW,1991,US
1128307,-314,USC00482995,41.6878,-106.4136,ELK_MTN,1961,US
1128337,-568,USC00482995,41.6878,-106.4136,ELK_MTN,1991,US
1128357,-796,USC00483031,44.4972,-108.3906,EMBLEM,1961,US
1128387,0,USC00483031,44.4972,-108.3906,EMBLEM,1991,US
1128407,-626,USC00483045,41.1833,-106.6167,ENCAMPMENT_10_ESE,1961,US
1128437,-795,USC00483045,41.1833,-106.6167,ENCAMPMENT_10_ESE,1991,US
1128457,-435,USC00483060,42.85,-107.35,ERVAY,1961,US
1128487,-735,USC00483060,42.85,-107.35,ERVAY,1991,US
1128507,-637,USC00483100,41.265,-110.9508,EVANSTON_1_E,1961,US
1128537,-835,USC00483100,41.265,-110.9508,EVANSTON_1_E,1991,US
1128557,0,USC00483170,42.1867,-109.4453,FARSON_5N,1961,US
1128587,0,USC00483170,42.1867,-109.4453,FARSON_5N,1991,US
1128607,-669,USC00483396,41.8183,-110.0564,FONTENELLE_DAM,1961,US
1128637,0,USC00483396,41.8183,-110.0564,FONTENELLE_DAM,1991,US
1128657,-275,USC00483485,42.2167,-104.5167,FORT_LARAMIE,1961,US
1128687,-489,USC00483485,42.2167,-104.5167,FORT_LARAMIE,1991,US
1128707,-290,USC00483490,42.3833,-104.5333,FT_LARAMIE_11_NNW,1961,US
1128737,-555,USC00483490,42.3833,-104.5333,FT_LARAMIE_11_NNW,1991,US
1128757,-644,USC00483570,42.9833,-108.8667,FT_WASHAKIE_1_SE,1961,US
1128787,-883,USC00483570,42.9833,-108.8667,FT_WASHAKIE_1_SE,1991,US
1128807,-773,USC00483582,41.8367,-110.7703,FOSSIL_BUTTE,1961,US
1128837,-585,USC00483582,41.8367,-110.7703,FOSSIL_BUTTE,1991,US
1128857,-764,USC00483630,41.0833,-106.15,FOXPARK,1961,US
1128887,-996,USC00483630,41.0833,-106.15,FOXPARK,1991,US
1128907,-577,USC00483801,42.8394,-107.5133,GAS_HILLS_4E,1961,US
1128937,-856,USC00483801,42.8394,-107.5133,GAS_HILLS_4E,1991,US
1128957,-502,USC00483855,44.2644,-105.4919,GILLETTE_4SE,1961,US
1128987,-866,USC00483855,44.2644,-105.4919,GILLETTE_4SE,1991,US
1129007,-318,USC00483865,44.0833,-105.7167,GILLETTE_18_SW,1961,US
1129037,-822,USC00483865,44.0833,-105.7167,GILLETTE_18_SW,1991,US
1129057,-291,USC00483930,42.45,-105.0833,GLENDO_4_SW,1961,US
1129087,-622,USC00483930,42.45,-105.0833,GLENDO_4_SW,1991,US
1129107,-261,USC00483950,42.8267,-105.7878,GLENROCK_5_ESE,1961,US
1129137,-710,USC00483950,42.8267,-105.7878,GLENROCK_5_ESE,1991,US
1129157,-375,USC00483960,42.6667,-105.8167,GLENROCK_14_SSE,1961,US
1129187,-648,USC00483960,42.6667,-105.8167,GLENROCK_14_SSE,1991,US
1129207,-447,USC00484036,43.95,-108.65,GRASS_CREEK,1961,US
1129237,-759,USC00484036,43.95,-108.65,GRASS_CREEK,1991,US
1129257,-610,USC00484065,41.5167,-109.4703,GREEN_RIVER,1961,US
1129287,-812,USC00484065,41.5167,-109.4703,GREEN_RIVER,1991,US
1129307,-951,USC00484080,44.4908,-108.0411,GREYBULL,1961,US
1129337,0,USC00484080,44.4908,-108.0411,GREYBULL,1991,US
1129357,-415,USC00484095,42.75,-110.9167,GROVER_2_S,1961,US
1129387,-549,USC00484095,42.75,-110.9167,GROVER_2_S,1991,US
1129407,-442,USC00484125,42.3,-104.7667,GUERNSEY_DAM,1961,US
1129437,-619,USC00484125,42.3,-104.7667,GUERNSEY_DAM,1991,US
1129457,-424,USC00484225,43.55,-104.7333,HAMPSHIRE_3_SW,1961,US
1129487,-792,USC00484225,43.55,-104.7333,HAMPSHIRE_3_SW,1991,US
1129507,-401,USC00484303,42.9333,-104.3167,HAT_CREEK_5_E,1961,US
1129537,-689,USC00484303,42.9333,-104.3167,HAT_CREEK_5_E,1991,US
1129557,-477,USC00484411,44.7053,-108.9558,HEART_MTN,1961,US
1129587,-800,USC00484411,44.7053,-108.9558,HEART_MTN,1991,US
1129607,-308,USC00484442,41.15,-105.1667,HECLA_1E,1961,US
1129637,-510,USC00484442,41.15,-105.1667,HECLA_1E,1991,US
1129657,-204,USC00484700,41.45,-105.2333,HORSE_CREEK_2_NW,1961,US
1129687,-449,USC00484700,41.45,-105.2333,HORSE_CREEK_2_NW,1991,US
1129707,-482,USC00484760,44.6856,-104.6028,HULETT,1961,US
1129737,-866,USC00484760,44.6856,-104.6028,HULETT,1991,US
1129757,-643,USC00484770,44.3667,-106.95,HUNTERS_STN,1961,US
1129787,-214,USC00484770,44.3667,-106.95,HUNTERS_STN,1991,US
1129807,-314,USC00484796,44.25,-107.5833,HYATTVILLE,1961,US
1129837,-698,USC00484796,44.25,-107.5833,HYATTVILLE,1991,US
1129857,0,USC00484910,43.4867,-110.7614,JACKSON,1961,US
1129887,0,USC00484910,43.4867,-110.7614,JACKSON,1991,US
1129907,-401,USC00484920,42.4667,-104.3667,JAY_EM,1961,US
1129937,-651,USC00484920,42.4667,-104.3667,JAY_EM,1991,US
1129957,-531,USC00484925,42.4942,-107.8292,JEFFREY_CITY,1961,US
1129987,-727,USC00484925,42.4942,-107.8292,JEFFREY_CITY,1991,US
1130007,-291,USC00485055,43.7144,-106.6375,KAYCEE,1961,US
1130037,-798,USC00485055,43.7144,-106.6375,KAYCEE,1991,US
1130057,-498,USC00485085,42.7667,-104.7833,KEELINE_3_W,1961,US
1130087,-730,USC00485085,42.7667,-104.7833,KEELINE_3_W,1991,US
1130107,-411,USC00485105,41.8172,-110.5328,KEMMERER_2N,1961,US
1130137,-962,USC00485105,41.8172,-110.5328,KEMMERER_2N,1991,US
1130157,0,USC00485115,43.1667,-109.9833,KENDALL,1961,US
1130187,-698,USC00485115,43.1667,-109.9833,KENDALL,1991,US
1130207,-478,USC00485170,42.8333,-104.1167,LUSK_18_ENE,1961,US
1130237,-749,USC00485170,42.8333,-104.1167,LUSK_18_ENE,1991,US
1130257,-874,USC00485252,42.2644,-110.195,LA_BARGE,1961,US
1130287,0,USC00485252,42.2644,-110.195,LA_BARGE,1991,US
1130307,-56,USC00485260,41.6378,-104.1669,LA_GRANGE,1961,US
1130337,-389,USC00485260,41.6378,-104.1669,LA_GRANGE,1991,US
1130357,0,USC00485345,44.5619,-110.3986,LAKE_YELLOWSTONE,1961,US
1130387,0,USC00485345,44.5619,-110.3986,LAKE_YELLOWSTONE,1991,US
1130407,0,USC00485355,44.8956,-110.2342,LAMAR_RANGER_STATION,1961,US
1130437,-565,USC00485355,44.8956,-110.2342,LAMAR_RANGER_STATION,1991,US
1130457,-76,USC00485372,43.05,-104.7,LANCE_CREEK_3_WNW,1961,US
1130487,-395,USC00485372,43.05,-104.7,LANCE_CREEK_3_WNW,1991,US
1130507,-415,USC00485374,43.1828,-104.6036,LANCE_CREEK_11NNE,1961,US
1130537,-764,USC00485374,43.1828,-104.6036,LANCE_CREEK_11NNE,1991,US
1130557,-381,USC00485410,41.3167,-105.5833,LARAMIE,1961,US
1130587,-595,USC00485410,41.3167,-105.5833,LARAMIE,1991,US
1130607,-454,USC00485411,41.3167,-105.5833,LARAMIE_2,1961,US
1130637,-625,USC00485411,41.3167,-105.5833,LARAMIE_2,1991,US
1130657,-555,USC00485435,41.3408,-105.6069,LARAMIE_2_NW,1961,US
1130687,-679,USC00485435,41.3408,-105.6069,LARAMIE_2_NW,1991,US
1130707,-276,USC00485467,43.7667,-105.3833,LAWVER_10_SW,1961,US
1130737,-770,USC00485467,43.7667,-105.3833,LAWVER_10_SW,1991,US
1130757,-495,USC00485506,44.85,-106.2889,LEITER_9N,1961,US
1130787,-901,USC00485506,44.85,-106.2889,LEITER_9N,1991,US
1130807,-355,USC00485525,42.1953,-106.8556,LEO_6_SW,1961,US
1130837,-553,USC00485525,42.1953,-106.8556,LEO_6_SW,1991,US
1130857,-291,USC00485612,42.1297,-104.39,LINGLE_2WSW,1961,US
1130887,-580,USC00485612,42.1297,-104.39,LINGLE_2WSW,1991,US
1130907,-879,USC00485720,41.8333,-105.6333,LOOKOUT_14_NE,1961,US
1130937,-869,USC00485720,41.8333,-105.6333,LOOKOUT_14_NE,1991,US
1130957,-795,USC00485734,43.2833,-107.6333,LOST_CABIN,1961,US
1130987,-55,USC00485734,43.2833,-107.6333,LOST_CABIN,1991,US
1131007,-626,USC00485770,44.8375,-108.4042,LOVELL,1961,US
1131037,-988,USC00485770,44.8375,-108.4042,LOVELL,1991,US
1131057,-584,USC00485780,44.5,-106.1833,LOWER_CRAZY_WOMAN_CK,1961,US
1131087,-996,USC00485780,44.5,-106.1833,LOWER_CRAZY_WOMAN_CK,1991,US
1131107,-421,USC00485830,42.7506,-104.4811,LUSK_2_SW,1961,US
1131137,-646,USC00485830,42.7506,-104.4811,LUSK_2_SW,1991,US
1131157,-289,USC00485833,42.9367,-104.0669,LUSK_25NE,1961,US
1131187,-678,USC00485833,42.9367,-104.0669,LUSK_25NE,1991,US
1131207,-563,USC00486120,41.8969,-106.2061,MEDICINE_BOW,1961,US
1131237,-807,USC00486120,41.8969,-106.2061,MEDICINE_BOW,1991,US
1131257,-996,USC00486165,42.95,-110.3667,MERNA,1961,US
1131287,-453,USC00486165,42.95,-110.3667,MERNA,1991,US
1131307,-124,USC00486175,44.2167,-106.75,METZ_RCH,1961,US
1131337,-579,USC00486175,44.2167,-106.75,METZ_RCH,1991,US
1131357,-352,USC00486195,43.4131,-106.2772,MIDWEST,1961,US
1131387,-762,USC00486195,43.4131,-106.2772,MIDWEST,1991,US
1131407,-261,USC00486422,41.7667,-105.3667,MOORE,1961,US
1131437,-384,USC00486422,41.7667,-105.3667,MOORE,1991,US
1131457,0,USC00486428,43.6536,-110.7169,MOOSE,1961,US
1131487,0,USC00486428,43.6536,-110.7169,MOOSE,1991,US
1131507,-494,USC00486430,43.7,-110.7333,MOOSE_3_NW,1961,US
1131537,-488,USC00486430,43.7,-110.7333,MOOSE_3_NW,1991,US
1131557,0,USC00486440,43.8567,-110.5889,MORAN_5WNW,1961,US
1131587,0,USC00486440,43.8567,-110.5889,MORAN_5WNW,1991,US
1131607,-345,USC00486450,43.5167,-104.3333,MORRISEY,1961,US
1131637,-757,USC00486450,43.5167,-104.3333,MORRISEY,1991,US
1131657,-503,USC00486470,43.2167,-108.7833,MORTON_1_NW,1961,US
1131687,-726,USC00486470,43.2167,-108.7833,MORTON_1_NW,1991,US
1131707,-442,USC00486555,41.2708,-110.3306,MTN_VIEW,1961,US
1131737,-770,USC00486555,41.2708,-110.3306,MTN_VIEW,1991,US
1131757,-483,USC00486595,42.3628,-107.4444,MUDDY_GAP,1961,US
1131787,-768,USC00486595,42.3628,-107.4444,MUDDY_GAP,1991,US
1131807,-317,USC00486660,43.8497,-104.1886,NEWCASTLE,1961,US
1131837,-708,USC00486660,43.8497,-104.1886,NEWCASTLE,1991,US
1131857,-267,USC00486680,43.8167,-106.4833,NINE_MILE_CREEK,1961,US
1131887,-744,USC00486680,43.8167,-106.4833,NINE_MILE_CREEK,1991,US
1131907,-568,USC00486845,44.4569,-110.8328,OLD_FAITHFUL,1961,US
1131937,0,USC00486845,44.4569,-110.8328,OLD_FAITHFUL,1991,US
1131957,-138,USC00486852,42.2058,-104.5561,OLD_FT_LARAMIE,1961,US
1131987,-368,USC00486852,42.2058,-104.5561,OLD_FT_LARAMIE,1991,US
1132007,-672,USC00487031,44.5036,-109.9639,PAHASKA,1961,US
1132037,-887,USC00487031,44.5036,-109.9639,PAHASKA,1991,US
1132057,-300,USC00487105,42.4717,-106.8528,PATHFINDER_DAM,1961,US
1132087,-595,USC00487105,42.4717,-106.8528,PATHFINDER_DAM,1991,US
1132107,-712,USC00487115,43.2458,-108.6942,PAVILLION,1961,US
1132137,-888,USC00487115,43.2458,-108.6942,PAVILLION,1991,US
1132157,-115,USC00487200,41.6264,-104.4936,PHILLIPS,1961,US
1132187,-482,USC00487200,41.6264,-104.4936,PHILLIPS,1991,US
1132207,-102,USC00487235,41.1833,-104.0667,PINE_BLUFFS,1961,US
1132237,-376,USC00487235,41.1833,-104.0667,PINE_BLUFFS,1991,US
1132257,-190,USC00487240,41.1722,-104.1583,PINE_BLUFFS_5W,1961,US
1132287,-458,USC00487240,41.1722,-104.1583,PINE_BLUFFS_5W,1991,US
1132307,-643,USC00487260,42.8744,-109.8581,PINEDALE,1961,US
1132337,0,USC00487260,42.8744,-109.8581,PINEDALE,1991,US
1132357,-659,USC00487340,41.2167,-105.4,POLE_MTN_NURSERY,1961,US
1132387,-867,USC00487340,41.2167,-105.4,POLE_MTN_NURSERY,1991,US
1132407,-470,USC00487375,43.0353,-106.9894,POWDER_RIVER_SCHOOL,1961,US
1132437,-829,USC00487375,43.0353,-106.9894,POWDER_RIVER_SCHOOL,1991,US
1132457,-475,USC00487376,43.035,-106.9883,POWDER_RIVER_2,1961,US
1132487,-887,USC00487376,43.035,-106.9883,POWDER_RIVER_2,1991,US
1132507,-319,USC00487380,44.75,-108.7667,POWELL,1961,US
1132537,-643,USC00487380,44.75,-108.7667,POWELL,1991,US
1132557,-637,USC00487388,44.7764,-108.7592,POWELL_FLD_STN,1961,US
1132587,-930,USC00487388,44.7764,-108.7592,POWELL_FLD_STN,1991,US
1132607,-442,USC00487420,43.9833,-109.0833,QUAKING_ASPEN_CREEK,1961,US
1132637,-812,USC00487420,43.9833,-109.0833,QUAKING_ASPEN_CREEK,1991,US
1132657,-454,USC00487540,44.7833,-105.6833,RECLUSE_3_NNE,1961,US
1132687,-838,USC00487540,44.7833,-105.6833,RECLUSE_3_NNE,1991,US
1132707,-700,USC00487548,44.9086,-105.7364,RECLUSE_11_NNW,1961,US
1132737,0,USC00487548,44.9086,-105.7364,RECLUSE_11_NNW,1991,US
1132757,-634,USC00487555,43.245,-104.2881,REDBIRD,1961,US
1132787,-886,USC00487555,43.245,-104.2881,REDBIRD,1991,US
1132807,-914,USC00487760,43.0308,-108.3742,RIVERTON,1961,US
1132837,0,USC00487760,43.0308,-108.3742,RIVERTON,1991,US
1132857,-592,USC00487810,43.6056,-104.9042,ROCHELLE_3_E,1961,US
1132887,0,USC00487810,43.6056,-104.9042,ROCHELLE_3_E,1991,US
1132907,-553,USC00487840,41.5833,-109.2167,ROCK_SPRINGS,1961,US
1132937,-777,USC00487840,41.5833,-109.2167,ROCK_SPRINGS,1991,US
1132957,-469,USC00487847,41.5778,-109.2394,ROCK_SPRINGS_FIRE_DEPARTMENT,1961,US
1132987,-749,USC00487847,41.5778,-109.2394,ROCK_SPRINGS_FIRE_DEPARTMENT,1991,US
1133007,-492,USC00487885,44.9917,-105.0472,ROCKYPOINT_7NNE,1961,US
1133037,40,USC00487885,44.9917,-105.0472,ROCKYPOINT_7NNE,1991,US
1133057,-452,USC00487895,43.45,-105.8667,ROSS,1961,US
1133087,-809,USC00487895,43.45,-105.8667,ROSS,1991,US
1133107,-438,USC00487898,43.5833,-105.6667,ROSS_NEAR,1961,US
1133137,-802,USC00487898,43.5833,-105.6667,ROSS_NEAR,1991,US
1133157,-856,USC00487955,41.8667,-111.0,SAGE_4_NNW,1961,US
1133187,0,USC00487955,41.8667,-111.0,SAGE_4_NNW,1991,US
1133207,-345,USC00487980,42.7667,-108.1833,SAND_DRAW,1961,US
1133237,-614,USC00487980,42.7667,-108.1833,SAND_DRAW,1991,US
1133257,-604,USC00487990,41.4528,-106.8053,SARATOGA,1961,US
1133287,-771,USC00487990,41.4528,-106.8053,SARATOGA,1991,US
1133307,-418,USC00488070,42.1569,-106.9153,SEMINOE_DAM,1961,US
1133337,-740,USC00488070,42.1569,-106.9153,SEMINOE_DAM,1991,US
1133357,-644,USC00488124,44.5478,-107.7633,SHELL_1NE,1961,US
1133387,0,USC00488124,44.5478,-107.7633,SHELL_1NE,1991,US
1133407,-366,USC00488157,44.76,-106.9694,SHERIDAN_GIRLS_SCHOOL,1961,US
1133437,-739,USC00488157,44.76,-106.9694,SHERIDAN_GIRLS_SCHOOL,1991,US
1133457,-373,USC00488160,44.8406,-106.8383,SHERIDAN_FLD_STA,1961,US
1133487,-852,USC00488160,44.8406,-106.8383,SHERIDAN_FLD_STA,1991,US
1133507,-391,USC00488163,44.8167,-106.95,SHERIDAN_NO_2,1961,US
1133537,-806,USC00488163,44.8167,-106.95,SHERIDAN_NO_2,1991,US
1133557,-947,USC00488192,42.3703,-106.105,SHIRLEY_BASIN,1961,US
1133587,0,USC00488192,42.3703,-106.105,SHIRLEY_BASIN,1991,US
1133607,-306,USC00488209,43.2372,-108.1097,SHOSHONI,1961,US
1133637,-30,USC00488209,43.2372,-108.1097,SHOSHONI,1991,US
1133657,-603,USC00488315,44.1333,-110.6658,SNAKE_RIVER,1961,US
1133687,0,USC00488315,44.1333,-110.6658,SNAKE_RIVER,1991,US
1133707,-468,USC00488340,44.8833,-110.15,SODA_BUTTE,1961,US
1133737,-417,USC00488340,44.8833,-110.15,SODA_BUTTE,1991,US
1133757,-832,USC00488385,42.4667,-108.8,SOUTH_PASS_CITY,1961,US
1133787,-518,USC00488385,42.4667,-108.8,SOUTH_PASS_CITY,1991,US
1133807,-708,USC00488475,43.4333,-104.1667,SPENCER_10_NE,1961,US
1133837,-971,USC00488475,43.4333,-104.1667,SPENCER_10_NE,1991,US
1133857,-293,USC00488626,44.5767,-106.9061,STORY,1961,US
1133887,-617,USC00488626,44.5767,-106.9061,STORY,1991,US
1133907,-491,USC00488705,44.4122,-104.3567,SUNDANCE,1961,US
1133937,-905,USC00488705,44.4122,-104.3567,SUNDANCE,1991,US
1133957,-421,USC00488748,43.9833,-109.0833,SUNSHINE_3_SW,1961,US
1133987,-797,USC00488748,43.9833,-109.0833,SUNSHINE_3_SW,1991,US
1134007,-364,USC00488758,44.0761,-108.9547,SUNSHINE_3NE,1961,US
1134037,-743,USC00488758,44.0761,-108.9547,SUNSHINE_3NE,1991,US
1134057,-345,USC00488808,41.7644,-105.375,SYBILLE_RSCH_UNIT,1961,US
1134087,-598,USC00488808,41.7644,-105.375,SYBILLE_RSCH_UNIT,1991,US
1134107,-565,USC00488851,43.9833,-107.6,TEN_SLEEP_NEAR,1961,US
1134137,-890,USC00488851,43.9833,-107.6,TEN_SLEEP_NEAR,1991,US
1134157,-260,USC00488852,44.0647,-107.3819,TENSLEEP_4NE,1961,US
1134187,-757,USC00488852,44.0647,-107.3819,TENSLEEP_4NE,1991,US
1134207,-978,USC00488858,43.8111,-107.3653,TENSLEEP_16SSE,1961,US
1134237,0,USC00488858,43.8111,-107.3653,TENSLEEP_16SSE,1991,US
1134257,-554,USC00488875,43.6483,-108.2036,THERMOPOLIS,1961,US
1134287,-822,USC00488875,43.6483,-108.2036,THERMOPOLIS,1991,US
1134307,-472,USC00488880,43.65,-108.2167,THERMOPOLIS_2,1961,US
1134337,-878,USC00488880,43.65,-108.2167,THERMOPOLIS_2,1991,US
1134357,-264,USC00488884,43.7536,-108.1436,THERMOPOLIS_9NE,1961,US
1134387,35,USC00488884,43.7536,-108.1436,THERMOPOLIS_9NE,1991,US
1134407,-398,USC00488888,43.7231,-108.6964,THERMOPOLIS_21WNW,1961,US
1134437,-707,USC00488888,43.7231,-108.6964,THERMOPOLIS_21WNW,1991,US
1134457,-177,USC00488995,42.0803,-104.2236,TORRINGTON_EXP_FARM,1961,US
1134487,-485,USC00488995,42.0803,-104.2236,TORRINGTON_EXP_FARM,1991,US
1134507,-325,USC00488997,42.4881,-104.1564,TORRINGTON_29N,1961,US
1134537,-648,USC00488997,42.4881,-104.1564,TORRINGTON_29N,1991,US
1134557,-322,USC00489025,44.9167,-110.4203,TOWER_FALLS,1961,US
1134587,0,USC00489025,44.9167,-110.4203,TOWER_FALLS,1991,US
1134607,-879,USC00489205,44.0928,-104.6114,UPTON,1961,US
1134637,0,USC00489205,44.0928,-104.6114,UPTON,1991,US
1134657,-305,USC00489305,43.45,-105.5,VERSE_8_NW,1961,US
1134687,-676,USC00489305,43.45,-105.5,VERSE_8_NW,1991,US
1134707,-652,USC00489459,41.6717,-107.9786,WAMSUTTER,1961,US
1134737,-908,USC00489459,41.6717,-107.9786,WAMSUTTER,1991,US
1134757,35,USC00489467,44.4736,-109.4256,WAPITI_1NE,1961,US
1134787,-483,USC00489467,44.4736,-109.4256,WAPITI_1NE,1991,US
1134807,-633,USC00489580,44.6406,-105.3053,WESTON_1_E,1961,US
1134837,-970,USC00489580,44.6406,-105.3053,WESTON_1_E,1991,US
1134857,-310,USC00489604,42.2494,-104.6281,WHALEN_DAM_USBR,1961,US
1134887,-591,USC00489604,42.2494,-104.6281,WHALEN_DAM_USBR,1991,US
1134907,-73,USC00489615,42.1106,-104.9492,WHEATLAND_4_N,1961,US
1134937,-453,USC00489615,42.1106,-104.9492,WHEATLAND_4_N,1991,US
1134957,-651,USC00489770,44.0108,-107.9686,WORLAND,1961,US
1134987,-974,USC00489770,44.0108,-107.9686,WORLAND,1991,US
1135007,-354,USC00489805,43.7472,-105.7331,WRIGHT_12W,1961,US
1135037,-746,USC00489805,43.7472,-105.7331,WRIGHT_12W,1991,US
1135057,-206,USC00489880,42.15,-104.3833,WYNCOTE,1961,US
1135087,-448,USC00489880,42.15,-104.3833,WYNCOTE,1991,US
1135107,-390,USC00489905,44.9767,-110.6964,YELLOWSTONE_PK_MAMMOTH,1961,US
1135137,-660,USC00489905,44.9767,-110.6964,YELLOWSTONE_PK_MAMMOTH,1991,US
1135157,-120,USC00489925,41.9131,-104.3881,YODER_5_W,1961,US
1135187,-396,USC00489925,41.9131,-104.3881,YODER_5_W,1991,US
1135207,-2845,USC00500230,66.5653,-152.6425,ALLAKAKET,1961,US
1135237,-2712,USC00500230,66.5653,-152.6425,ALLAKAKET,1991,US
1135257,-338,USC00500243,60.9583,-149.1108,ALYESKA,1961,US
1135287,-706,USC00500243,60.9583,-149.1108,ALYESKA,1991,US
1135307,-637,USC00500247,62.1925,-150.5033,AMBER_LAKE,1961,US
1135337,-747,USC00500247,62.1925,-150.5033,AMBER_LAKE,1991,US
1135357,-1694,USC00500249,67.0833,-157.85,AMBLER,1961,US
1135387,-1390,USC00500249,67.0833,-157.85,AMBLER,1991,US
1135407,-624,USC00500272,61.1747,-149.905,ANCHORAGE_ARCTICINT,1961,US
1135437,-849,USC00500272,61.1747,-149.905,ANCHORAGE_ARCTICINT,1991,US
1135457,-604,USC00500275,61.1561,-149.9847,ANCHORAGE_FRCST_OFC,1961,US
1135487,-871,USC00500275,61.1561,-149.9847,ANCHORAGE_FRCST_OFC,1991,US
1135507,-416,USC00500281,61.1025,-149.7169,ANCHORAGE_UPPER_DEARMOUN,1961,US
1135537,-664,USC00500281,61.1025,-149.7169,ANCHORAGE_UPPER_DEARMOUN,1991,US
1135557,-579,USC00500284,61.0883,-149.7561,ANCHORAGE_RABBIT_CK_2,1961,US
1135587,-870,USC00500284,61.0883,-149.7561,ANCHORAGE_RABBIT_CK_2,1991,US
1135607,-459,USC00500302,61.6244,-149.3397,ANDERSON_LAKE,1961,US
1135637,-834,USC00500302,61.6244,-149.3397,ANDERSON_LAKE,1991,US
1135657,49,USC00500310,57.4989,-134.5864,ANGOON_PWR,1961,US
1135687,-296,USC00500310,57.4989,-134.5864,ANGOON_PWR,1991,US
1135707,-288,USC00500363,58.3183,-134.1003,ANNEX_CREEK,1961,US
1135737,-626,USC00500363,58.3183,-134.1003,ANNEX_CREEK,1991,US
1135757,204,USC00500433,52.2167,-174.2,ATKA,1961,US
1135787,141,USC00500433,52.2167,-174.2,ATKA,1991,US
1135807,-127,USC00500452,52.8333,173.1833,ATTU,1961,US
1135837,-9,USC00500452,52.8333,173.1833,ATTU,1991,US
1135857,-74,USC00500464,58.3814,-134.645,AUKE_BAY,1961,US
